Date,Product_ID,Product_Name,Category,Base_Price,Current_Price,Discount,Actual_Price,Competitor_Price,Units_Sold,Inventory,Holiday_Flag,Weekend_Flag,Month,Day_of_Week,Quarter,Revenue,Price_Gap,Price_Gap_Pct,Inventory_Level,Season,Is_Discounted,Price_to_Base_Ratio
2023-05-12,LAPTOP001,Laptop Pro,Laptops,75000,81219.29,0.0,81219.29,70224.11,90,164,0,0,5,4,2,7309736.25,10995.179999999993,0.15657272124915492,Medium,Spring,0,1.0829238666666665
2023-05-13,LAPTOP001,Laptop Pro,Laptops,75000,83064.29,0.1,74757.86,72869.82,147,395,0,1,5,5,2,10989405.16,1888.0399999999936,0.025909766210483208,High,Spring,1,0.9967714666666667
2023-05-14,LAPTOP001,Laptop Pro,Laptops,75000,80727.21,0.0,80727.21,63093.72,97,298,0,1,5,6,2,7830539.82,17633.490000000005,0.27948090554812755,Medium,Spring,0,1.0763628
2023-05-15,LAPTOP001,Laptop Pro,Laptops,75000,75118.18,0.1,67606.36,84793.72,150,148,0,0,5,0,2,10140954.08,-17187.36,-0.20269614306342498,Low,Spring,1,0.9014181333333333
2023-05-16,LAPTOP001,Laptop Pro,Laptops,75000,83899.27,0.0,83899.27,71676.05,63,85,0,0,5,1,2,5285654.18,12223.220000000001,0.17053423005313492,Low,Spring,0,1.1186569333333334
2023-05-17,LAPTOP001,Laptop Pro,Laptops,75000,84121.09,0.2,67296.88,62738.6,80,360,0,0,5,2,2,5383750.05,4558.280000000006,0.07265511184502055,High,Spring,1,0.8972917333333333
2023-05-18,LAPTOP001,Laptop Pro,Laptops,75000,85126.39,0.0,85126.39,88518.21,82,278,0,0,5,3,2,6980364.33,-3391.820000000007,-0.03831776535020316,Medium,Spring,0,1.1350185333333334
2023-05-19,LAPTOP001,Laptop Pro,Laptops,75000,77966.34,0.2,62373.07,73453.37,196,82,0,0,5,4,2,12225121.68,-11080.299999999996,-0.15084808225953414,Low,Spring,1,0.8316409333333333
2023-05-20,LAPTOP001,Laptop Pro,Laptops,75000,71144.95,0.15,60473.21,80175.55,88,329,0,1,5,5,2,5321642.43,-19702.340000000004,-0.24574000427811227,High,Spring,1,0.8063094666666667
2023-05-21,LAPTOP001,Laptop Pro,Laptops,75000,81560.53,0.1,73404.48,83688.54,133,196,0,1,5,6,2,9762795.26,-10284.059999999998,-0.12288492546291283,Medium,Spring,1,0.9787264
2023-05-22,LAPTOP001,Laptop Pro,Laptops,75000,74874.46,0.0,74874.46,61726.76,90,106,0,0,5,0,2,6738701.12,13147.700000000004,0.21299838190113987,Low,Spring,0,0.9983261333333334
2023-05-23,LAPTOP001,Laptop Pro,Laptops,75000,73684.44,0.0,73684.44,86631.13,101,295,0,0,5,1,2,7442128.06,-12946.690000000002,-0.149446163290263,Medium,Spring,0,0.9824592
2023-05-25,LAPTOP001,Laptop Pro,Laptops,75000,77659.91,0.1,69893.92,63033.68,112,129,0,0,5,3,2,7828118.57,6860.239999999998,0.1088345151354006,Low,Spring,1,0.9319189333333333
2023-05-26,LAPTOP001,Laptop Pro,Laptops,75000,79521.81,0.2,63617.44,62182.89,141,335,0,0,5,4,2,8970059.66,1434.550000000003,0.02306985088663462,High,Spring,1,0.8482325333333334
2023-05-27,LAPTOP001,Laptop Pro,Laptops,75000,79640.45,0.0,79640.45,62440.46,77,258,0,1,5,5,2,6132314.66,17199.989999999998,0.2754622563639025,Medium,Spring,0,1.0618726666666667
2023-05-28,LAPTOP001,Laptop Pro,Laptops,75000,85949.39,0.1,77354.45,71228.12,120,138,0,1,5,6,2,9282534.18,6126.330000000002,0.08600999155951332,Low,Spring,1,1.0313926666666666
2023-05-29,LAPTOP001,Laptop Pro,Laptops,75000,82037.99,0.0,82037.99,88417.46,101,325,0,0,5,0,2,8285837.02,-6379.470000000001,-0.0721516994494074,High,Spring,0,1.0938398666666667
2023-05-30,LAPTOP001,Laptop Pro,Laptops,75000,80701.01,0.0,80701.01,71287.79,71,254,0,0,5,1,2,5729771.65,9413.220000000001,0.1320453334294695,Medium,Spring,0,1.0760134666666665
2023-05-31,LAPTOP001,Laptop Pro,Laptops,75000,81235.81,0.0,81235.81,76752.13,82,172,0,0,5,2,2,6661336.06,4483.679999999993,0.058417662154783105,Medium,Spring,0,1.0831441333333334
2023-06-01,LAPTOP001,Laptop Pro,Laptops,75000,84142.97,0.0,84142.97,63335.92,67,105,0,0,6,3,2,5637579.24,20807.050000000003,0.32851895101547435,Low,Summer,0,1.1219062666666666
2023-06-02,LAPTOP001,Laptop Pro,Laptops,75000,64005.46,0.2,51204.37,74059.82,91,278,0,0,6,4,2,4659597.27,-22855.450000000004,-0.3086079604298255,Medium,Summer,1,0.6827249333333334
2023-06-03,LAPTOP001,Laptop Pro,Laptops,75000,66423.4,0.0,66423.4,63525.79,146,132,0,1,6,5,2,9697816.85,2897.6099999999933,0.04561312814842591,Low,Summer,0,0.8856453333333333
2023-06-04,LAPTOP001,Laptop Pro,Laptops,75000,80536.01,0.0,80536.01,77501.06,112,261,0,1,6,6,2,9020033.1,3034.949999999997,0.03916010955204996,Medium,Summer,0,1.0738134666666665
2023-06-05,LAPTOP001,Laptop Pro,Laptops,75000,72184.59,0.1,64966.13,68571.36,177,84,0,0,6,0,2,11499004.87,-3605.230000000003,-0.05257632340965679,Low,Summer,1,0.8662150666666666
2023-06-06,LAPTOP001,Laptop Pro,Laptops,75000,68780.91,0.0,68780.91,88896.68,71,221,0,0,6,1,2,4883444.35,-20115.76999999999,-0.2262825788319653,Medium,Summer,0,0.9170788000000001
2023-06-07,LAPTOP001,Laptop Pro,Laptops,75000,85572.27,0.15,72736.43,61294.8,139,82,0,0,6,2,2,10110364.13,11441.62999999999,0.18666558990322163,Low,Summer,1,0.9698190666666666
2023-06-08,LAPTOP001,Laptop Pro,Laptops,75000,75623.27,0.05,71842.11,89788.94,71,217,0,0,6,3,2,5100789.9,-17946.83,-0.199877958242964,Medium,Summer,1,0.9578948
2023-06-09,LAPTOP001,Laptop Pro,Laptops,75000,76211.72,0.2,60969.38,89079.08,218,336,0,0,6,4,2,13291324.21,-28109.700000000004,-0.31555893931549367,High,Summer,1,0.8129250666666666
2023-06-11,LAPTOP001,Laptop Pro,Laptops,75000,77870.06,0.0,77870.06,77529.43,100,232,0,1,6,6,2,7787005.68,340.63000000000466,0.004393557388465318,Medium,Summer,0,1.0382674666666667
2023-06-12,LAPTOP001,Laptop Pro,Laptops,75000,64772.54,0.15,55056.66,68428.9,263,321,0,0,6,0,2,14479902.11,-13372.23999999999,-0.19541801782580157,High,Summer,1,0.7340888000000001
2023-06-13,LAPTOP001,Laptop Pro,Laptops,75000,83780.94,0.1,75402.84,73669.7,121,200,0,0,6,1,2,9123743.84,1733.1399999999994,0.023525818620138257,Medium,Summer,1,1.0053712
2023-06-14,LAPTOP001,Laptop Pro,Laptops,75000,69991.08,0.0,69991.08,65643.63,108,92,0,0,6,2,2,7559036.27,4347.449999999997,0.06622805594388971,Low,Summer,0,0.9332144
2023-06-15,LAPTOP001,Laptop Pro,Laptops,75000,71700.43,0.0,71700.43,77509.68,80,335,0,0,6,3,2,5736034.01,-5809.25,-0.07494870318133168,High,Summer,0,0.9560057333333333
2023-06-16,LAPTOP001,Laptop Pro,Laptops,75000,85673.88,0.2,68539.11,89586.32,194,141,0,0,6,4,2,13296586.67,-21047.210000000006,-0.23493776728411217,Low,Summer,1,0.9138548
2023-06-17,LAPTOP001,Laptop Pro,Laptops,75000,75812.17,0.1,68230.95,69285.83,154,308,0,1,6,5,2,10507566.52,-1054.8800000000047,-0.015225046737550877,High,Summer,1,0.9097459999999999
2023-06-18,LAPTOP001,Laptop Pro,Laptops,75000,79156.45,0.0,79156.45,64878.51,104,204,0,1,6,6,2,8232270.94,14277.939999999995,0.2200719467817617,Medium,Summer,0,1.0554193333333333
2023-06-19,LAPTOP001,Laptop Pro,Laptops,75000,82257.09,0.1,74031.38,88494.0,141,63,0,0,6,0,2,10438424.46,-14462.619999999995,-0.16343051506316808,Low,Summer,1,0.9870850666666667
2023-06-20,LAPTOP001,Laptop Pro,Laptops,75000,77551.84,0.2,62041.47,72547.29,71,386,0,0,6,1,2,4404944.62,-10505.819999999992,-0.1448134037811749,High,Summer,1,0.8272196
2023-06-21,LAPTOP001,Laptop Pro,Laptops,75000,83236.44,0.15,70750.97,61356.56,114,272,0,0,6,2,2,8065610.8,9394.410000000003,0.15311174550854878,Medium,Summer,1,0.9433462666666667
2023-06-22,LAPTOP001,Laptop Pro,Laptops,75000,72220.43,0.0,72220.43,84316.6,131,141,0,0,6,3,2,9460875.77,-12096.170000000013,-0.14346131129575923,Low,Summer,0,0.9629390666666666
2023-06-23,LAPTOP001,Laptop Pro,Laptops,75000,67134.38,0.15,57064.22,77823.92,135,279,0,0,6,4,2,7703670.11,-20759.699999999997,-0.2667521759376808,Medium,Summer,1,0.7608562666666667
2023-06-24,LAPTOP001,Laptop Pro,Laptops,75000,85573.07,0.05,81294.42,85263.57,123,156,0,1,6,5,2,9999213.69,-3969.1500000000087,-0.0465515342601771,Medium,Summer,1,1.0839256
2023-06-25,LAPTOP001,Laptop Pro,Laptops,75000,74295.6,0.15,63151.26,72444.59,145,366,0,1,6,6,2,9156932.22,-9293.329999999994,-0.12828190483236906,High,Summer,1,0.8420168
2023-06-26,LAPTOP001,Laptop Pro,Laptops,75000,65018.45,0.0,65018.45,85941.67,158,208,0,0,6,0,2,10272914.89,-20923.22,-0.24345838287759594,Medium,Summer,0,0.8669126666666667
2023-06-27,LAPTOP001,Laptop Pro,Laptops,75000,86243.65,0.05,81931.47,89899.11,99,109,0,0,6,1,2,8111215.06,-7967.639999999999,-0.08862868609044071,Low,Summer,1,1.0924196
2023-06-28,LAPTOP001,Laptop Pro,Laptops,75000,81052.22,0.1,72947.0,88342.97,120,315,0,0,6,2,2,8753639.42,-15395.970000000001,-0.17427498758531665,High,Summer,1,0.9726266666666666
2023-06-29,LAPTOP001,Laptop Pro,Laptops,75000,69315.33,0.0,69315.33,73516.32,105,210,0,0,6,3,2,7278109.89,-4200.990000000005,-0.05714363831051398,Medium,Summer,0,0.9242044
2023-06-30,LAPTOP001,Laptop Pro,Laptops,75000,85216.15,0.0,85216.15,78185.24,69,141,0,0,6,4,2,5879914.22,7030.909999999989,0.0899263083415743,Low,Summer,0,1.1362153333333334
2023-07-01,LAPTOP001,Laptop Pro,Laptops,75000,78863.27,0.0,78863.27,78543.85,100,216,0,1,7,5,3,7886326.54,319.41999999999825,0.004066772891830464,Medium,Summer,0,1.0515102666666667
2023-07-02,LAPTOP001,Laptop Pro,Laptops,75000,66305.05,0.0,66305.05,80147.2,156,60,0,1,7,6,3,10343587.15,-13842.149999999994,-0.17270909027389597,Low,Summer,0,0.8840673333333334
2023-07-03,LAPTOP001,Laptop Pro,Laptops,75000,81127.16,0.0,81127.16,75604.91,66,350,0,0,7,0,3,5354392.81,5522.25,0.07304089112730906,High,Summer,0,1.0816954666666667
2023-07-04,LAPTOP001,Laptop Pro,Laptops,75000,76167.9,0.1,68551.11,76828.14,165,185,0,0,7,1,3,11310933.73,-8277.029999999999,-0.1077343535845069,Medium,Summer,1,0.9140148
2023-07-05,LAPTOP001,Laptop Pro,Laptops,75000,72828.36,0.0,72828.36,64020.46,84,101,0,0,7,2,3,6117582.62,8807.900000000001,0.137579455067958,Low,Summer,0,0.9710448
2023-07-06,LAPTOP001,Laptop Pro,Laptops,75000,80740.59,0.1,72666.53,78609.29,107,256,0,0,7,3,3,7775318.65,-5942.759999999995,-0.07559869832178863,Medium,Summer,1,0.9688870666666667
2023-07-07,LAPTOP001,Laptop Pro,Laptops,75000,68541.69,0.0,68541.69,64091.14,96,160,0,0,7,4,3,6580002.59,4450.550000000003,0.06944095548932352,Medium,Summer,0,0.9138892000000001
2023-07-08,LAPTOP001,Laptop Pro,Laptops,75000,71638.22,0.0,71638.22,77697.53,125,381,0,1,7,5,3,8954777.51,-6059.309999999998,-0.07798587677111483,High,Summer,0,0.9551762666666667
2023-07-09,LAPTOP001,Laptop Pro,Laptops,75000,73593.19,0.15,62554.21,87124.76,225,156,0,1,7,6,3,14074696.77,-24570.549999999996,-0.28201569794855097,Medium,Summer,1,0.8340561333333333
2023-07-10,LAPTOP001,Laptop Pro,Laptops,75000,75314.76,0.0,75314.76,83509.59,100,56,0,0,7,0,3,7531476.35,-8194.830000000002,-0.09813040634015809,Low,Summer,0,1.0041968
2023-07-11,LAPTOP001,Laptop Pro,Laptops,75000,77746.95,0.0,77746.95,85870.91,63,217,0,0,7,1,3,4898057.9,-8123.960000000006,-0.0946066601600007,Medium,Summer,0,1.036626
2023-07-12,LAPTOP001,Laptop Pro,Laptops,75000,67059.15,0.0,67059.15,87797.63,136,81,0,0,7,2,3,9120044.85,-20738.48000000001,-0.2362077427374749,Low,Summer,0,0.894122
2023-07-13,LAPTOP001,Laptop Pro,Laptops,75000,69560.5,0.2,55648.4,73774.07,92,284,0,0,7,3,3,5119652.71,-18125.670000000006,-0.24569160953164174,Medium,Summer,1,0.7419786666666667
2023-07-14,LAPTOP001,Laptop Pro,Laptops,75000,74833.91,0.0,74833.91,69862.55,100,184,0,0,7,4,3,7483390.71,4971.360000000001,0.07115915465438923,Medium,Summer,0,0.9977854666666667
2023-07-15,LAPTOP001,Laptop Pro,Laptops,75000,69153.28,0.1,62237.95,62275.9,163,260,0,1,7,5,3,10144785.65,-37.950000000004366,-0.0006093850108951354,Medium,Summer,1,0.8298393333333333
2023-07-16,LAPTOP001,Laptop Pro,Laptops,75000,66631.03,0.0,66631.03,64557.08,124,136,0,1,7,6,3,8262247.89,2073.949999999997,0.032125833448476866,Low,Summer,0,0.8884137333333333
2023-07-17,LAPTOP001,Laptop Pro,Laptops,75000,78169.68,0.15,66444.23,65456.4,129,324,0,0,7,0,3,8571305.6,987.8299999999945,0.01509141963199923,High,Summer,1,0.8859230666666666
2023-07-18,LAPTOP001,Laptop Pro,Laptops,75000,83927.74,0.0,83927.74,74218.85,80,244,0,0,7,1,3,6714219.14,9708.89,0.13081434163962388,Medium,Summer,0,1.1190365333333334
2023-07-19,LAPTOP001,Laptop Pro,Laptops,75000,67627.2,0.1,60864.48,65768.67,156,88,0,0,7,2,3,9494858.47,-4904.189999999995,-0.07456726736301639,Low,Summer,1,0.8115264000000001
2023-07-20,LAPTOP001,Laptop Pro,Laptops,75000,67551.04,0.0,67551.04,68357.71,79,385,0,0,7,3,3,5336532.07,-806.6700000000128,-0.011800717139295811,High,Summer,0,0.9006805333333332
2023-07-21,LAPTOP001,Laptop Pro,Laptops,75000,65745.81,0.1,59171.23,63619.08,188,197,0,0,7,4,3,11124190.55,-4447.8499999999985,-0.06991377429538431,Medium,Summer,1,0.7889497333333334
2023-07-22,LAPTOP001,Laptop Pro,Laptops,75000,68392.51,0.1,61553.26,70928.1,197,321,0,1,7,5,3,12125991.79,-9374.840000000004,-0.13217384929245254,High,Summer,1,0.8207101333333333
2023-07-23,LAPTOP001,Laptop Pro,Laptops,75000,79283.88,0.0,79283.88,61179.36,96,225,0,1,7,6,3,7611252.83,18104.520000000004,0.29592529245157195,Medium,Summer,0,1.0571184
2023-07-24,LAPTOP001,Laptop Pro,Laptops,75000,77877.76,0.2,62302.21,62452.77,217,321,0,0,7,0,3,13519578.92,-150.55999999999767,-0.002410781779575152,High,Summer,1,0.8306961333333334
2023-07-25,LAPTOP001,Laptop Pro,Laptops,75000,84469.63,0.2,67575.7,61832.34,150,171,0,0,7,1,3,10136355.48,5743.360000000001,0.09288602048701376,Medium,Summer,1,0.9010093333333333
2023-07-26,LAPTOP001,Laptop Pro,Laptops,75000,81889.53,0.05,77795.05,82447.79,95,76,0,0,7,2,3,7390529.97,-4652.739999999991,-0.05643256174604548,Low,Summer,1,1.0372673333333333
2023-07-27,LAPTOP001,Laptop Pro,Laptops,75000,68460.36,0.0,68460.36,71114.16,75,224,0,0,7,3,3,5134526.98,-2653.800000000003,-0.03731746251379476,Medium,Summer,0,0.9128048
2023-07-28,LAPTOP001,Laptop Pro,Laptops,75000,77660.73,0.0,77660.73,71067.41,88,136,0,0,7,4,3,6834144.45,6593.319999999992,0.09277557744119269,Low,Summer,0,1.0354763999999999
2023-07-29,LAPTOP001,Laptop Pro,Laptops,75000,80568.1,0.15,68482.88,61100.5,125,310,0,1,7,5,3,8560360.21,7382.380000000005,0.12082356118198713,High,Summer,1,0.9131050666666667
2023-07-30,LAPTOP001,Laptop Pro,Laptops,75000,79800.37,0.0,79800.37,86856.21,107,203,0,1,7,6,3,8538639.13,-7055.840000000011,-0.08123587248395953,Medium,Summer,0,1.0640049333333332
2023-07-31,LAPTOP001,Laptop Pro,Laptops,75000,75722.55,0.05,71936.43,63215.16,108,95,0,0,7,0,3,7769133.98,8721.26999999999,0.1379616851400833,Low,Summer,1,0.9591523999999999
2023-08-01,LAPTOP001,Laptop Pro,Laptops,75000,75733.89,0.05,71947.19,67274.12,88,319,0,0,8,1,3,6331353.08,4673.070000000007,0.06946311597981523,High,Summer,1,0.9592958666666667
2023-08-02,LAPTOP001,Laptop Pro,Laptops,75000,72238.89,0.2,57791.11,60602.14,216,103,0,0,8,2,3,12482880.83,-2811.029999999999,-0.04638499564536828,Low,Summer,1,0.7705481333333334
2023-08-03,LAPTOP001,Laptop Pro,Laptops,75000,68507.58,0.15,58231.44,69824.92,91,213,0,0,8,3,3,5299061.33,-11593.479999999996,-0.16603642367223617,Medium,Summer,1,0.7764192
2023-08-04,LAPTOP001,Laptop Pro,Laptops,75000,83786.86,0.15,71218.83,77807.77,156,57,0,0,8,4,3,11110138.14,-6588.940000000002,-0.08468228815708254,Low,Summer,1,0.9495844
2023-08-05,LAPTOP001,Laptop Pro,Laptops,75000,81506.35,0.15,69280.4,74953.27,49,365,0,1,8,5,3,3394739.6,-5672.87000000001,-0.07568542373134633,High,Summer,1,0.9237386666666666
2023-08-06,LAPTOP001,Laptop Pro,Laptops,75000,75834.9,0.0,75834.9,77605.23,122,243,0,1,8,6,3,9251857.46,-1770.3300000000017,-0.022811993470027752,Medium,Summer,0,1.011132
2023-08-07,LAPTOP001,Laptop Pro,Laptops,75000,73462.34,0.0,73462.34,63827.41,89,154,0,0,8,0,3,6538148.24,9634.929999999993,0.15095285865429903,Medium,Summer,0,0.9794978666666666
2023-08-08,LAPTOP001,Laptop Pro,Laptops,75000,71919.35,0.05,68323.38,79377.52,142,386,0,0,8,1,3,9701920.54,-11054.14,-0.13926033466402074,High,Summer,1,0.9109784000000001
2023-08-09,LAPTOP001,Laptop Pro,Laptops,75000,71762.18,0.0,71762.18,89595.46,122,264,0,0,8,2,3,8754985.51,-17833.280000000013,-0.1990422282557622,Medium,Summer,0,0.9568290666666666
2023-08-10,LAPTOP001,Laptop Pro,Laptops,75000,69087.6,0.2,55270.08,63053.47,230,227,0,0,8,3,3,12712118.92,-7783.389999999999,-0.12344110482737904,Medium,Summer,1,0.7369344
2023-08-11,LAPTOP001,Laptop Pro,Laptops,75000,69284.05,0.0,69284.05,64820.44,100,127,0,0,8,4,3,6928404.89,4463.610000000001,0.0688611493535064,Low,Summer,0,0.9237873333333334
2023-08-12,LAPTOP001,Laptop Pro,Laptops,75000,70164.64,0.0,70164.64,65201.21,139,248,0,1,8,5,3,9752885.14,4963.43,0.07612481424807914,Medium,Summer,0,0.9355285333333333
2023-08-13,LAPTOP001,Laptop Pro,Laptops,75000,65555.26,0.1,58999.73,75735.34,229,314,0,1,8,6,3,13510938.94,-16735.609999999993,-0.22097491078801512,High,Summer,1,0.7866630666666667
2023-08-14,LAPTOP001,Laptop Pro,Laptops,75000,85853.52,0.0,85853.52,63361.17,62,252,0,0,8,0,3,5322918.17,22492.350000000006,0.3549863425817422,Medium,Summer,0,1.1447136
2023-08-15,LAPTOP001,Laptop Pro,Laptops,75000,85563.08,0.05,81284.93,85965.21,139,113,1,0,8,1,3,11298605.34,-4680.280000000013,-0.054443884915770145,Low,Summer,1,1.0837990666666666
2023-08-16,LAPTOP001,Laptop Pro,Laptops,75000,69552.81,0.0,69552.81,65126.63,116,271,0,0,8,2,3,8068126.38,4426.18,0.06796267517603782,Medium,Summer,0,0.9273707999999999
2023-08-17,LAPTOP001,Laptop Pro,Laptops,75000,84660.96,0.05,80427.91,76702.89,96,175,0,0,8,3,3,7721079.53,3725.020000000004,0.04856427182861042,Medium,Summer,1,1.0723721333333334
2023-08-18,LAPTOP001,Laptop Pro,Laptops,75000,70049.53,0.0,70049.53,83084.79,110,65,0,0,8,4,3,7705448.26,-13035.259999999995,-0.15689105069652334,Low,Summer,0,0.9339937333333334
2023-08-19,LAPTOP001,Laptop Pro,Laptops,75000,71032.78,0.2,56826.23,72763.09,65,219,0,1,8,5,3,3693704.71,-15936.859999999993,-0.21902395843826855,Medium,Summer,1,0.7576830666666667
2023-08-20,LAPTOP001,Laptop Pro,Laptops,75000,69204.22,0.05,65744.01,63445.1,162,57,0,1,8,6,3,10650529.3,2298.909999999996,0.03623463435316512,Low,Summer,1,0.8765867999999999
2023-08-21,LAPTOP001,Laptop Pro,Laptops,75000,70244.19,0.2,56195.35,77437.15,51,340,0,0,8,0,3,2865962.85,-21241.799999999996,-0.2743101986578793,High,Summer,1,0.7492713333333333
2023-08-22,LAPTOP001,Laptop Pro,Laptops,75000,74575.65,0.0,74575.65,75977.68,88,252,0,0,8,1,3,6562657.4,-1402.0299999999988,-0.01845318256624839,Medium,Summer,0,0.994342
2023-08-23,LAPTOP001,Laptop Pro,Laptops,75000,71323.6,0.0,71323.6,64032.44,89,163,0,0,8,2,3,6347800.07,7291.1600000000035,0.11386665883730189,Medium,Summer,0,0.9509813333333335
2023-08-24,LAPTOP001,Laptop Pro,Laptops,75000,86024.11,0.15,73120.49,69670.62,145,338,0,0,8,3,3,10602470.97,3449.87000000001,0.049516855167931764,High,Summer,1,0.9749398666666668
2023-08-26,LAPTOP001,Laptop Pro,Laptops,75000,77151.87,0.0,77151.87,74147.29,104,99,0,1,8,5,3,8023794.65,3004.5800000000017,0.040521777667127175,Low,Summer,0,1.0286916
2023-08-27,LAPTOP001,Laptop Pro,Laptops,75000,71599.54,0.2,57279.63,87885.87,108,260,0,1,8,6,3,6186199.91,-30606.239999999998,-0.3482498381139084,Medium,Summer,1,0.7637284
2023-08-28,LAPTOP001,Laptop Pro,Laptops,75000,85463.11,0.0,85463.11,63728.92,70,190,0,0,8,0,3,5982417.38,21734.190000000002,0.34104124155877746,Medium,Summer,0,1.1395081333333335
2023-08-29,LAPTOP001,Laptop Pro,Laptops,75000,84862.66,0.05,80619.53,65436.99,74,116,0,0,8,1,3,5965845.02,15182.54,0.2320177013031926,Low,Summer,1,1.0749270666666666
2023-08-30,LAPTOP001,Laptop Pro,Laptops,75000,80425.21,0.05,76403.95,77234.19,117,323,0,0,8,2,3,8939262.6,-830.2400000000052,-0.010749643389799326,High,Summer,1,1.0187193333333333
2023-08-31,LAPTOP001,Laptop Pro,Laptops,75000,66894.88,0.0,66894.88,83858.02,123,200,0,0,8,3,3,8228070.05,-16963.14,-0.20228405106631422,Medium,Summer,0,0.8919317333333334
2023-09-01,LAPTOP001,Laptop Pro,Laptops,75000,67432.26,0.2,53945.81,64927.97,218,302,0,0,9,4,3,11760185.92,-10982.160000000003,-0.16914374498386447,High,Autumn,1,0.7192774666666666
2023-09-02,LAPTOP001,Laptop Pro,Laptops,75000,78716.94,0.0,78716.94,75691.96,98,204,0,1,9,5,3,7714259.87,3024.979999999996,0.03996435024274699,Medium,Autumn,0,1.0495592
2023-09-03,LAPTOP001,Laptop Pro,Laptops,75000,83487.01,0.0,83487.01,71773.35,95,109,0,1,9,6,3,7931266.16,11713.659999999989,0.1632034731554259,Low,Autumn,0,1.1131601333333332
2023-09-04,LAPTOP001,Laptop Pro,Laptops,75000,73630.54,0.05,69949.01,71308.33,107,200,0,0,9,0,3,7484543.93,-1359.320000000007,-0.019062569548326358,Medium,Autumn,1,0.9326534666666666
2023-09-05,LAPTOP001,Laptop Pro,Laptops,75000,70531.0,0.05,67004.45,82428.28,147,53,0,0,9,1,3,9849654.45,-15423.830000000002,-0.18711818322546583,Low,Autumn,1,0.8933926666666666
2023-09-06,LAPTOP001,Laptop Pro,Laptops,75000,68974.79,0.0,68974.79,86987.24,51,400,0,0,9,2,3,3517714.07,-18012.45000000001,-0.2070700254428122,High,Autumn,0,0.9196638666666666
2023-09-07,LAPTOP001,Laptop Pro,Laptops,75000,75979.94,0.2,60783.95,87194.16,244,156,0,0,9,3,3,14831284.17,-26410.210000000006,-0.30288966600515455,Medium,Autumn,1,0.8104526666666666
2023-09-08,LAPTOP001,Laptop Pro,Laptops,75000,66380.21,0.05,63061.2,88194.96,161,273,0,0,9,4,3,10152852.49,-25133.76000000001,-0.28497954985182833,Medium,Autumn,1,0.840816
2023-09-09,LAPTOP001,Laptop Pro,Laptops,75000,71285.38,0.05,67721.11,64178.16,160,113,0,1,9,5,3,10835377.2,3542.949999999997,0.05520491706212825,Low,Autumn,1,0.9029481333333333
2023-09-10,LAPTOP001,Laptop Pro,Laptops,75000,77701.64,0.15,66046.39,76003.83,126,387,0,1,9,6,3,8321845.32,-9957.440000000002,-0.13101234503576994,High,Autumn,1,0.8806185333333333
2023-09-11,LAPTOP001,Laptop Pro,Laptops,75000,81493.44,0.2,65194.75,64550.25,169,218,0,0,9,0,3,11017912.72,644.5,0.009984469463712379,Medium,Autumn,1,0.8692633333333334
2023-09-12,LAPTOP001,Laptop Pro,Laptops,75000,69341.01,0.1,62406.91,82318.39,161,57,0,0,9,1,3,10047511.72,-19911.479999999996,-0.24188373946574995,Low,Autumn,1,0.8320921333333334
2023-09-13,LAPTOP001,Laptop Pro,Laptops,75000,76572.52,0.15,65086.64,82873.76,63,383,0,0,9,2,3,4100458.33,-17787.119999999995,-0.2146290936962435,High,Autumn,1,0.8678218666666666
2023-09-14,LAPTOP001,Laptop Pro,Laptops,75000,71446.84,0.05,67874.5,84637.72,127,256,0,0,9,3,3,8620061.17,-16763.22,-0.19805850157589314,Medium,Autumn,1,0.9049933333333333
2023-09-15,LAPTOP001,Laptop Pro,Laptops,75000,82795.18,0.0,82795.18,63824.66,69,187,0,0,9,4,3,5712867.18,18970.51999999999,0.297228688723136,Medium,Autumn,0,1.1039357333333333
2023-09-16,LAPTOP001,Laptop Pro,Laptops,75000,81689.15,0.0,81689.15,64497.52,78,109,0,1,9,5,3,6371753.37,17191.629999999997,0.26654714785932854,Low,Autumn,0,1.0891886666666666
