Date,Product_ID,Product_Name,Category,Base_Price,Current_Price,Discount,Actual_Price,Competitor_Price,Units_Sold,Inventory,Holiday_Flag,Weekend_Flag,Month,Day_of_Week,Quarter,Revenue
2023-07-17,LAPTOP001,Laptop Pro,Laptops,75000,78169.68,0.15,66444.23,65456.4,129,324,0,0,7,0,3,8571305.6
2023-07-18,LAPTOP001,Laptop Pro,Laptops,75000,83927.74,0.0,83927.74,74218.85,80,244,0,0,7,1,3,6714219.14
2023-07-19,LAPTOP001,Laptop Pro,Laptops,75000,67627.2,0.1,60864.48,65768.67,156,88,0,0,7,2,3,9494858.47
2023-07-20,LAPTOP001,Laptop Pro,Laptops,75000,67551.04,0.0,67551.04,68357.71,79,385,0,0,7,3,3,5336532.07
2023-07-21,LAPTOP001,Laptop Pro,Laptops,75000,65745.81,0.1,59171.23,63619.08,188,197,0,0,7,4,3,11124190.55
2023-07-22,LAPTOP001,Laptop Pro,Laptops,75000,68392.51,0.1,61553.26,70928.1,197,321,0,1,7,5,3,12125991.79
2023-07-23,LAPTOP001,Laptop Pro,Laptops,75000,79283.88,0.0,79283.88,61179.36,96,225,0,1,7,6,3,7611252.83
2023-07-24,LAPTOP001,Laptop Pro,Laptops,75000,77877.76,0.2,62302.21,62452.77,217,321,0,0,7,0,3,13519578.92
2023-07-25,LAPTOP001,Laptop Pro,Laptops,75000,84469.63,0.2,67575.7,61832.34,150,171,0,0,7,1,3,10136355.48
2023-07-26,LAPTOP001,Laptop Pro,Laptops,75000,81889.53,0.05,77795.05,82447.79,95,76,0,0,7,2,3,7390529.97
2023-07-27,LAPTOP001,Laptop Pro,Laptops,75000,68460.36,0.0,68460.36,71114.16,75,224,0,0,7,3,3,5134526.98
2023-07-28,LAPTOP001,Laptop Pro,Laptops,75000,77660.73,0.0,77660.73,71067.41,88,136,0,0,7,4,3,6834144.45
2023-07-29,LAPTOP001,Laptop Pro,Laptops,75000,80568.1,0.15,68482.88,61100.5,125,310,0,1,7,5,3,8560360.21
2023-07-30,LAPTOP001,Laptop Pro,Laptops,75000,79800.37,0.0,79800.37,86856.21,107,203,0,1,7,6,3,8538639.13
2023-07-31,LAPTOP001,Laptop Pro,Laptops,75000,75722.55,0.05,71936.43,63215.16,108,95,0,0,7,0,3,7769133.98
2023-08-01,LAPTOP001,Laptop Pro,Laptops,75000,75733.89,0.05,71947.19,67274.12,88,319,0,0,8,1,3,6331353.08
2023-08-02,LAPTOP001,Laptop Pro,Laptops,75000,72238.89,0.2,57791.11,60602.14,216,103,0,0,8,2,3,12482880.83
2023-08-03,LAPTOP001,Laptop Pro,Laptops,75000,68507.58,0.15,58231.44,69824.92,91,213,0,0,8,3,3,5299061.33
2023-08-04,LAPTOP001,Laptop Pro,Laptops,75000,83786.86,0.15,71218.83,77807.77,156,57,0,0,8,4,3,11110138.14
2023-08-05,LAPTOP001,Laptop Pro,Laptops,75000,81506.35,0.15,69280.4,74953.27,49,365,0,1,8,5,3,3394739.6
2023-08-06,LAPTOP001,Laptop Pro,Laptops,75000,75834.9,0.0,75834.9,77605.23,122,243,0,1,8,6,3,9251857.46
2023-08-07,LAPTOP001,Laptop Pro,Laptops,75000,73462.34,0.0,73462.34,63827.41,89,154,0,0,8,0,3,6538148.24
2023-08-08,LAPTOP001,Laptop Pro,Laptops,75000,71919.35,0.05,68323.38,79377.52,142,386,0,0,8,1,3,9701920.54
2023-08-09,LAPTOP001,Laptop Pro,Laptops,75000,71762.18,0.0,71762.18,89595.46,122,264,0,0,8,2,3,8754985.51
2023-08-10,LAPTOP001,Laptop Pro,Laptops,75000,69087.6,0.2,55270.08,63053.47,230,227,0,0,8,3,3,12712118.92
2023-08-11,LAPTOP001,Laptop Pro,Laptops,75000,69284.05,0.0,69284.05,64820.44,100,127,0,0,8,4,3,6928404.89
2023-08-12,LAPTOP001,Laptop Pro,Laptops,75000,70164.64,0.0,70164.64,65201.21,139,248,0,1,8,5,3,9752885.14
2023-08-13,LAPTOP001,Laptop Pro,Laptops,75000,65555.26,0.1,58999.73,75735.34,229,314,0,1,8,6,3,13510938.94
2023-08-14,LAPTOP001,Laptop Pro,Laptops,75000,85853.52,0.0,85853.52,63361.17,62,252,0,0,8,0,3,5322918.17
2023-08-15,LAPTOP001,Laptop Pro,Laptops,75000,85563.08,0.05,81284.93,85965.21,139,113,1,0,8,1,3,11298605.34
2023-08-16,LAPTOP001,Laptop Pro,Laptops,75000,69552.81,0.0,69552.81,65126.63,116,271,0,0,8,2,3,8068126.38
2023-08-17,LAPTOP001,Laptop Pro,Laptops,75000,84660.96,0.05,80427.91,76702.89,96,175,0,0,8,3,3,7721079.53
2023-08-18,LAPTOP001,Laptop Pro,Laptops,75000,70049.53,0.0,70049.53,83084.79,110,65,0,0,8,4,3,7705448.26
2023-08-19,LAPTOP001,Laptop Pro,Laptops,75000,71032.78,0.2,56826.23,72763.09,65,219,0,1,8,5,3,3693704.71
2023-08-20,LAPTOP001,Laptop Pro,Laptops,75000,69204.22,0.05,65744.01,63445.1,162,57,0,1,8,6,3,10650529.3
2023-08-21,LAPTOP001,Laptop Pro,Laptops,75000,70244.19,0.2,56195.35,77437.15,51,340,0,0,8,0,3,2865962.85
2023-08-22,LAPTOP001,Laptop Pro,Laptops,75000,74575.65,0.0,74575.65,75977.68,88,252,0,0,8,1,3,6562657.4
2023-08-23,LAPTOP001,Laptop Pro,Laptops,75000,71323.6,0.0,71323.6,64032.44,89,163,0,0,8,2,3,6347800.07
2023-08-24,LAPTOP001,Laptop Pro,Laptops,75000,86024.11,0.15,73120.49,69670.62,145,338,0,0,8,3,3,10602470.97
2023-08-25,LAPTOP001,Laptop Pro,Laptops,75000,69479.41,0.2,55583.53,80445.08,298,203,0,0,8,4,3,16563892.47
2023-08-26,LAPTOP001,Laptop Pro,Laptops,75000,77151.87,0.0,77151.87,74147.29,104,99,0,1,8,5,3,8023794.65
2023-08-27,LAPTOP001,Laptop Pro,Laptops,75000,71599.54,0.2,57279.63,87885.87,108,260,0,1,8,6,3,6186199.91
2023-08-28,LAPTOP001,Laptop Pro,Laptops,75000,85463.11,0.0,85463.11,63728.92,70,190,0,0,8,0,3,5982417.38
2023-08-29,LAPTOP001,Laptop Pro,Laptops,75000,84862.66,0.05,80619.53,65436.99,74,116,0,0,8,1,3,5965845.02
2023-08-30,LAPTOP001,Laptop Pro,Laptops,75000,80425.21,0.05,76403.95,77234.19,117,323,0,0,8,2,3,8939262.6
2023-08-31,LAPTOP001,Laptop Pro,Laptops,75000,66894.88,0.0,66894.88,83858.02,123,200,0,0,8,3,3,8228070.05
2023-09-01,LAPTOP001,Laptop Pro,Laptops,75000,67432.26,0.2,53945.81,64927.97,218,302,0,0,9,4,3,11760185.92
2023-09-02,LAPTOP001,Laptop Pro,Laptops,75000,78716.94,0.0,78716.94,75691.96,98,204,0,1,9,5,3,7714259.87
2023-09-03,LAPTOP001,Laptop Pro,Laptops,75000,83487.01,0.0,83487.01,71773.35,95,109,0,1,9,6,3,7931266.16
2023-09-04,LAPTOP001,Laptop Pro,Laptops,75000,73630.54,0.05,69949.01,71308.33,107,200,0,0,9,0,3,7484543.93
2023-09-05,LAPTOP001,Laptop Pro,Laptops,75000,70531.0,0.05,67004.45,82428.28,147,53,0,0,9,1,3,9849654.45
2023-09-06,LAPTOP001,Laptop Pro,Laptops,75000,68974.79,0.0,68974.79,86987.24,51,400,0,0,9,2,3,3517714.07
2023-09-07,LAPTOP001,Laptop Pro,Laptops,75000,75979.94,0.2,60783.95,87194.16,244,156,0,0,9,3,3,14831284.17
2023-09-08,LAPTOP001,Laptop Pro,Laptops,75000,66380.21,0.05,63061.2,88194.96,161,273,0,0,9,4,3,10152852.49
2023-09-09,LAPTOP001,Laptop Pro,Laptops,75000,71285.38,0.05,67721.11,64178.16,160,113,0,1,9,5,3,10835377.2
2023-09-10,LAPTOP001,Laptop Pro,Laptops,75000,77701.64,0.15,66046.39,76003.83,126,387,0,1,9,6,3,8321845.32
2023-09-11,LAPTOP001,Laptop Pro,Laptops,75000,81493.44,0.2,65194.75,64550.25,169,218,0,0,9,0,3,11017912.72
2023-09-12,LAPTOP001,Laptop Pro,Laptops,75000,69341.01,0.1,62406.91,82318.39,161,57,0,0,9,1,3,10047511.72
2023-09-13,LAPTOP001,Laptop Pro,Laptops,75000,76572.52,0.15,65086.64,82873.76,63,383,0,0,9,2,3,4100458.33
2023-09-14,LAPTOP001,Laptop Pro,Laptops,75000,71446.84,0.05,67874.5,84637.72,127,256,0,0,9,3,3,8620061.17
2023-09-15,LAPTOP001,Laptop Pro,Laptops,75000,82795.18,0.0,82795.18,63824.66,69,187,0,0,9,4,3,5712867.18
2023-09-16,LAPTOP001,Laptop Pro,Laptops,75000,81689.15,0.0,81689.15,64497.52,78,109,0,1,9,5,3,6371753.37
2023-09-17,LAPTOP001,Laptop Pro,Laptops,75000,80000.68,0.0,80000.68,81601.1,107,255,0,1,9,6,3,8560073.06
2023-09-18,LAPTOP001,Laptop Pro,Laptops,75000,79363.84,0.0,79363.84,76281.73,81,174,0,0,9,0,3,6428471.04
2023-09-19,LAPTOP001,Laptop Pro,Laptops,75000,71528.16,0.1,64375.34,65447.93,178,388,0,0,9,1,3,11458811.21
2023-09-20,LAPTOP001,Laptop Pro,Laptops,75000,76876.32,0.1,69188.68,72025.54,139,249,0,0,9,2,3,9617227.05
2023-09-21,LAPTOP001,Laptop Pro,Laptops,75000,85063.88,0.0,85063.88,64600.54,68,181,0,0,9,3,3,5784343.51
2023-09-22,LAPTOP001,Laptop Pro,Laptops,75000,75132.5,0.15,63862.62,78343.63,154,280,0,0,9,4,3,9834843.63
2023-09-23,LAPTOP001,Laptop Pro,Laptops,75000,83372.79,0.0,83372.79,87963.55,99,181,0,1,9,5,3,8253906.01
2023-09-24,LAPTOP001,Laptop Pro,Laptops,75000,79424.64,0.0,79424.64,87674.98,115,66,0,1,9,6,3,9133834.01
2023-09-25,LAPTOP001,Laptop Pro,Laptops,75000,67182.13,0.1,60463.92,77288.65,68,322,0,0,9,0,3,4111546.26
2023-09-26,LAPTOP001,Laptop Pro,Laptops,75000,73292.94,0.1,65963.65,82093.33,187,135,0,0,9,1,3,12335201.82
2023-09-27,LAPTOP001,Laptop Pro,Laptops,75000,84575.29,0.2,67660.23,73525.18,119,335,0,0,9,2,3,8051567.75
2023-09-28,LAPTOP001,Laptop Pro,Laptops,75000,85908.93,0.0,85908.93,85166.94,69,266,0,0,9,3,3,5927715.96
2023-09-29,LAPTOP001,Laptop Pro,Laptops,75000,84468.94,0.0,84468.94,86096.89,81,185,0,0,9,4,3,6841984.33
2023-09-30,LAPTOP001,Laptop Pro,Laptops,75000,77053.7,0.1,69348.33,71970.08,140,220,0,1,9,5,3,9708765.86
2023-10-01,LAPTOP001,Laptop Pro,Laptops,75000,71291.94,0.2,57033.55,84085.6,187,247,0,1,10,6,4,10665273.92
2023-10-02,LAPTOP001,Laptop Pro,Laptops,75000,71253.73,0.0,71253.73,71945.06,173,74,1,0,10,0,4,12326895.53
2023-10-03,LAPTOP001,Laptop Pro,Laptops,75000,84446.75,0.1,76002.08,70390.38,70,217,0,0,10,1,4,5320145.34
2023-10-04,LAPTOP001,Laptop Pro,Laptops,75000,80343.78,0.15,68292.21,73566.54,175,260,0,0,10,2,4,11951136.99
2023-10-05,LAPTOP001,Laptop Pro,Laptops,75000,73929.89,0.05,70233.39,64225.71,127,133,0,0,10,3,4,8919641.12
2023-10-06,LAPTOP001,Laptop Pro,Laptops,75000,74963.27,0.0,74963.27,72567.76,132,345,0,0,10,4,4,9895152.29
2023-10-07,LAPTOP001,Laptop Pro,Laptops,75000,71903.86,0.0,71903.86,77417.65,160,185,0,1,10,5,4,11504618.04
2023-10-08,LAPTOP001,Laptop Pro,Laptops,75000,64044.63,0.1,57640.16,79906.12,167,352,0,1,10,6,4,9625907.18
2023-10-09,LAPTOP001,Laptop Pro,Laptops,75000,85374.08,0.0,85374.08,64459.88,77,275,0,0,10,0,4,6573804.33
2023-10-10,LAPTOP001,Laptop Pro,Laptops,75000,65670.37,0.1,59103.33,89906.23,259,220,0,0,10,1,4,15307762.67
2023-10-11,LAPTOP001,Laptop Pro,Laptops,75000,77146.16,0.05,73288.85,62012.29,134,86,0,0,10,2,4,9820706.54
2023-10-12,LAPTOP001,Laptop Pro,Laptops,75000,68472.88,0.15,58201.94,86941.63,78,349,0,0,10,3,4,4539751.67
2023-10-13,LAPTOP001,Laptop Pro,Laptops,75000,68040.47,0.1,61236.43,61096.49,205,144,0,0,10,4,4,12553467.4
2023-10-14,LAPTOP001,Laptop Pro,Laptops,75000,76458.93,0.1,68813.03,61971.26,155,280,0,1,10,5,4,10666020.11
2023-10-15,LAPTOP001,Laptop Pro,Laptops,75000,73949.0,0.0,73949.0,75731.71,140,140,0,1,10,6,4,10352859.83
2023-10-16,LAPTOP001,Laptop Pro,Laptops,75000,72767.17,0.0,72767.17,76789.21,116,371,0,0,10,0,4,8440991.59
2023-10-17,LAPTOP001,Laptop Pro,Laptops,75000,67843.38,0.15,57666.88,85853.57,330,280,0,0,10,1,4,19030068.91
2023-10-18,LAPTOP001,Laptop Pro,Laptops,75000,72149.46,0.0,72149.46,68122.34,130,150,0,0,10,2,4,9379429.75
2023-10-19,LAPTOP001,Laptop Pro,Laptops,75000,72946.52,0.0,72946.52,60761.59,101,301,0,0,10,3,4,7367598.4
2023-10-20,LAPTOP001,Laptop Pro,Laptops,75000,79859.38,0.0,79859.38,79767.72,91,210,0,0,10,4,4,7267203.14
2023-10-21,LAPTOP001,Laptop Pro,Laptops,75000,68744.37,0.15,58432.72,66932.24,220,365,0,1,10,5,4,12855197.87
2023-10-22,LAPTOP001,Laptop Pro,Laptops,75000,64193.49,0.0,64193.49,63123.26,197,168,0,1,10,6,4,12646116.96
2023-10-23,LAPTOP001,Laptop Pro,Laptops,75000,67767.25,0.05,64378.89,79582.38,154,280,0,0,10,0,4,9914349.39
2023-10-24,LAPTOP001,Laptop Pro,Laptops,75000,65987.43,0.2,52789.95,67295.17,298,218,0,0,10,1,4,15731403.63
2023-10-25,LAPTOP001,Laptop Pro,Laptops,75000,83003.17,0.0,83003.17,84906.6,97,121,0,0,10,2,4,8051307.54
2023-10-26,LAPTOP001,Laptop Pro,Laptops,75000,78781.92,0.05,74842.82,66149.53,113,359,0,0,10,3,4,8457238.64
2023-10-27,LAPTOP001,Laptop Pro,Laptops,75000,83917.56,0.1,75525.8,60390.06,108,251,0,0,10,4,4,8156786.44
2023-10-28,LAPTOP001,Laptop Pro,Laptops,75000,68427.44,0.0,68427.44,60795.97,137,114,0,1,10,5,4,9374559.38
2023-10-29,LAPTOP001,Laptop Pro,Laptops,75000,76868.44,0.0,76868.44,72642.74,127,337,0,1,10,6,4,9762291.26
2023-10-30,LAPTOP001,Laptop Pro,Laptops,75000,82142.48,0.0,82142.48,70254.52,86,251,0,0,10,0,4,7064253.29
2023-10-31,LAPTOP001,Laptop Pro,Laptops,75000,72293.08,0.1,65063.77,77708.85,187,64,0,0,10,1,4,12166925.23
2023-11-01,LAPTOP001,Laptop Pro,Laptops,75000,77793.35,0.0,77793.35,72282.35,64,233,1,0,11,2,4,4978774.43
2023-11-02,LAPTOP001,Laptop Pro,Laptops,75000,73562.85,0.0,73562.85,68833.97,170,63,0,0,11,3,4,12505683.97
2023-11-03,LAPTOP001,Laptop Pro,Laptops,75000,80931.13,0.0,80931.13,64203.4,69,262,0,0,11,4,4,5584248.0
2023-11-04,LAPTOP001,Laptop Pro,Laptops,75000,74717.2,0.0,74717.2,86836.57,202,60,0,1,11,5,4,15092874.8
2023-11-05,LAPTOP001,Laptop Pro,Laptops,75000,73317.3,0.0,73317.3,60674.08,55,240,0,1,11,6,4,4032451.71
2023-11-06,LAPTOP001,Laptop Pro,Laptops,75000,75936.77,0.05,72139.93,79004.35,171,69,0,0,11,0,4,12335928.26
2023-11-07,LAPTOP001,Laptop Pro,Laptops,75000,66885.51,0.2,53508.41,85047.91,79,339,0,0,11,1,4,4227164.34
2023-11-08,LAPTOP001,Laptop Pro,Laptops,75000,75578.03,0.15,64241.32,65150.38,241,98,0,0,11,2,4,15482159.26
2023-11-09,LAPTOP001,Laptop Pro,Laptops,75000,64163.79,0.0,64163.79,87428.96,86,356,0,0,11,3,4,5518085.96
2023-11-10,LAPTOP001,Laptop Pro,Laptops,75000,76721.62,0.2,61377.3,68221.66,321,367,0,0,11,4,4,19702112.2
2023-11-11,LAPTOP001,Laptop Pro,Laptops,75000,78406.96,0.1,70566.26,84892.25,228,139,0,1,11,5,4,16089107.93
2023-11-12,LAPTOP001,Laptop Pro,Laptops,75000,63997.41,0.0,63997.41,64106.57,155,370,0,1,11,6,4,9919597.95
2023-11-13,LAPTOP001,Laptop Pro,Laptops,75000,83412.53,0.2,66730.02,77922.39,286,84,0,0,11,0,4,19084786.12
2023-11-14,LAPTOP001,Laptop Pro,Laptops,75000,78713.33,0.1,70841.99,65261.14,94,276,0,0,11,1,4,6659147.31
2023-11-15,LAPTOP001,Laptop Pro,Laptops,75000,73172.34,0.15,62196.49,71494.16,277,226,0,0,11,2,4,17228426.7
2023-11-16,LAPTOP001,Laptop Pro,Laptops,75000,64806.73,0.0,64806.73,64988.5,209,267,0,0,11,3,4,13544607.46
2023-11-17,LAPTOP001,Laptop Pro,Laptops,75000,65612.97,0.0,65612.97,78094.56,190,77,0,0,11,4,4,12466464.31
2023-11-18,LAPTOP001,Laptop Pro,Laptops,75000,72509.15,0.0,72509.15,68660.81,73,390,0,1,11,5,4,5293168.05
2023-11-19,LAPTOP001,Laptop Pro,Laptops,75000,79928.53,0.1,71935.68,68913.65,222,168,0,1,11,6,4,15969720.87
2023-11-20,LAPTOP001,Laptop Pro,Laptops,75000,74461.13,0.0,74461.13,79910.13,177,269,0,0,11,0,4,13179620.73
2023-11-21,LAPTOP001,Laptop Pro,Laptops,75000,80232.87,0.0,80232.87,66448.21,102,167,0,0,11,1,4,8183752.96
2023-11-22,LAPTOP001,Laptop Pro,Laptops,75000,69650.94,0.1,62685.85,77852.34,144,253,0,0,11,2,4,9026761.95
2023-11-23,LAPTOP001,Laptop Pro,Laptops,75000,74918.24,0.15,63680.5,77905.29,240,287,0,0,11,3,4,15283321.07
2023-11-24,LAPTOP001,Laptop Pro,Laptops,75000,81095.52,0.0,81095.52,63197.95,97,190,0,0,11,4,4,7866265.88
2023-11-25,LAPTOP001,Laptop Pro,Laptops,75000,80134.25,0.15,68114.11,74864.74,200,362,0,1,11,5,4,13622821.99
2023-11-26,LAPTOP001,Laptop Pro,Laptops,75000,73533.62,0.2,58826.89,67392.06,396,267,0,1,11,6,4,23295449.27
2023-11-27,LAPTOP001,Laptop Pro,Laptops,75000,81736.86,0.1,73563.17,80840.89,181,86,0,0,11,0,4,13314934.05
2023-11-28,LAPTOP001,Laptop Pro,Laptops,75000,77030.19,0.05,73178.68,70829.22,75,264,0,0,11,1,4,5488401.04
2023-11-29,LAPTOP001,Laptop Pro,Laptops,75000,84389.56,0.2,67511.64,64104.56,280,213,0,0,11,2,4,18903260.42
2023-11-30,LAPTOP001,Laptop Pro,Laptops,75000,73785.13,0.0,73785.13,65553.99,146,67,0,0,11,3,4,10772628.96
2023-12-01,LAPTOP001,Laptop Pro,Laptops,75000,83391.28,0.15,70882.59,81966.75,73,308,0,0,12,4,4,5174429.01
2023-12-02,LAPTOP001,Laptop Pro,Laptops,75000,78572.63,0.2,62858.1,80768.3,340,270,0,1,12,5,4,21371754.2
2023-12-03,LAPTOP001,Laptop Pro,Laptops,75000,69367.53,0.0,69367.53,74682.75,175,95,0,1,12,6,4,12139317.78
2023-12-04,LAPTOP001,Laptop Pro,Laptops,75000,85972.53,0.0,85972.53,88321.78,81,285,0,0,12,0,4,6963774.94
2023-12-05,LAPTOP001,Laptop Pro,Laptops,75000,79625.44,0.2,63700.35,87757.45,257,233,0,0,12,1,4,16370990.75
2023-12-06,LAPTOP001,Laptop Pro,Laptops,75000,76528.77,0.15,65049.45,87464.65,200,267,0,0,12,2,4,13009890.51
2023-12-07,LAPTOP001,Laptop Pro,Laptops,75000,79441.96,0.0,79441.96,68920.47,131,136,0,0,12,3,4,10406896.24
2023-12-08,LAPTOP001,Laptop Pro,Laptops,75000,85598.81,0.15,72758.99,88327.99,134,313,0,0,12,4,4,9749704.52
2023-12-09,LAPTOP001,Laptop Pro,Laptops,75000,83145.96,0.1,74831.36,85336.48,194,119,0,1,12,5,4,14517284.55
2023-12-10,LAPTOP001,Laptop Pro,Laptops,75000,82400.6,0.15,70040.51,61110.23,122,309,0,1,12,6,4,8544942.03
2023-12-11,LAPTOP001,Laptop Pro,Laptops,75000,68925.2,0.1,62032.68,63617.01,208,101,0,0,12,0,4,12902797.22
2023-12-12,LAPTOP001,Laptop Pro,Laptops,75000,79416.5,0.0,79416.5,70196.25,107,228,0,0,12,1,4,8497565.23
2023-12-13,LAPTOP001,Laptop Pro,Laptops,75000,65220.52,0.0,65220.52,69458.71,187,376,0,0,12,2,4,12196236.8
2023-12-14,LAPTOP001,Laptop Pro,Laptops,75000,81541.27,0.0,81541.27,69562.58,114,262,0,0,12,3,4,9295704.92
2023-12-15,LAPTOP001,Laptop Pro,Laptops,75000,83684.5,0.1,75316.05,78475.9,156,106,0,0,12,4,4,11749303.71
2023-12-16,LAPTOP001,Laptop Pro,Laptops,75000,64299.02,0.0,64299.02,86102.97,90,294,0,1,12,5,4,5786911.58
2023-12-17,LAPTOP001,Laptop Pro,Laptops,75000,83430.79,0.1,75087.71,75868.11,219,75,0,1,12,6,4,16444208.24
2023-12-18,LAPTOP001,Laptop Pro,Laptops,75000,81722.62,0.1,73550.36,89938.02,71,237,0,0,12,0,4,5222075.6
2023-12-19,LAPTOP001,Laptop Pro,Laptops,75000,81011.74,0.05,76961.15,72057.93,141,96,0,0,12,1,4,10851522.1
2023-12-20,LAPTOP001,Laptop Pro,Laptops,75000,77868.87,0.0,77868.87,86210.31,109,210,0,0,12,2,4,8487707.15
2023-12-21,LAPTOP001,Laptop Pro,Laptops,75000,81036.15,0.0,81036.15,72533.0,111,99,0,0,12,3,4,8995012.85
2023-12-22,LAPTOP001,Laptop Pro,Laptops,75000,80345.6,0.0,80345.6,67163.31,87,210,0,0,12,4,4,6990067.36
2023-12-23,LAPTOP001,Laptop Pro,Laptops,75000,71729.0,0.0,71729.0,68617.17,160,50,0,1,12,5,4,11476639.77
2023-12-24,LAPTOP001,Laptop Pro,Laptops,75000,69006.17,0.0,69006.17,61262.8,42,374,0,1,12,6,4,2898259.32
2023-12-25,LAPTOP001,Laptop Pro,Laptops,75000,85973.75,0.0,85973.75,72833.19,125,249,1,0,12,0,4,10746719.22
2023-12-26,LAPTOP001,Laptop Pro,Laptops,75000,79042.06,0.15,67185.75,66547.62,250,226,0,0,12,1,4,16796438.57
2023-12-27,LAPTOP001,Laptop Pro,Laptops,75000,81442.76,0.0,81442.76,62682.33,100,126,0,0,12,2,4,8144276.28
2023-12-28,LAPTOP001,Laptop Pro,Laptops,75000,83530.16,0.2,66824.13,88341.96,124,343,0,0,12,3,4,8286192.06
2023-12-29,LAPTOP001,Laptop Pro,Laptops,75000,77551.76,0.2,62041.41,65011.02,323,304,0,0,12,4,4,20039373.82
2023-12-30,LAPTOP001,Laptop Pro,Laptops,75000,68962.61,0.1,62066.35,88281.95,317,391,0,1,12,5,4,19675033.57
2023-12-31,LAPTOP001,Laptop Pro,Laptops,75000,77424.08,0.0,77424.08,75380.66,137,254,0,1,12,6,4,10607098.67
2024-01-01,LAPTOP001,Laptop Pro,Laptops,75000,67721.88,0.0,67721.88,66614.59,154,100,1,0,1,0,1,10429169.63
2024-01-02,LAPTOP001,Laptop Pro,Laptops,75000,81290.65,0.2,65032.52,70503.76,86,241,0,0,1,1,1,5592796.77
2024-01-03,LAPTOP001,Laptop Pro,Laptops,75000,85554.81,0.2,68443.85,86513.58,226,245,0,0,1,2,1,15468309.5
2024-01-04,LAPTOP001,Laptop Pro,Laptops,75000,86135.43,0.05,81828.65,65216.86,87,158,0,0,1,3,1,7119092.96
2024-01-05,LAPTOP001,Laptop Pro,Laptops,75000,80810.37,0.0,80810.37,80880.62,86,72,0,0,1,4,1,6949691.45
2024-01-06,LAPTOP001,Laptop Pro,Laptops,75000,82106.25,0.0,82106.25,66733.22,66,388,0,1,1,5,1,5419012.19
2024-01-07,LAPTOP001,Laptop Pro,Laptops,75000,75831.92,0.0,75831.92,77788.2,128,260,0,1,1,6,1,9706486.34
2024-01-08,LAPTOP001,Laptop Pro,Laptops,75000,65808.45,0.2,52646.76,86323.83,241,305,0,0,1,0,1,12687869.9
2024-01-09,LAPTOP001,Laptop Pro,Laptops,75000,66664.09,0.2,53331.27,86662.44,346,371,0,0,1,1,1,18452618.93
2024-01-10,LAPTOP001,Laptop Pro,Laptops,75000,83147.87,0.2,66518.3,84285.48,221,150,0,0,1,2,1,14700543.66
2024-01-11,LAPTOP001,Laptop Pro,Laptops,75000,76144.29,0.15,64722.65,62609.6,145,263,0,0,1,3,1,9384783.85
2024-01-12,LAPTOP001,Laptop Pro,Laptops,75000,72135.49,0.0,72135.49,67792.61,121,142,0,0,1,4,1,8728394.49
2024-01-13,LAPTOP001,Laptop Pro,Laptops,75000,74907.2,0.0,74907.2,62431.39,104,379,0,1,1,5,1,7790349.22
2024-01-14,LAPTOP001,Laptop Pro,Laptops,75000,79123.32,0.0,79123.32,62283.93,109,270,0,1,1,6,1,8624442.12
2024-01-15,LAPTOP001,Laptop Pro,Laptops,75000,74890.8,0.05,71146.26,74417.6,139,131,0,0,1,0,1,9889329.73
2024-01-16,LAPTOP001,Laptop Pro,Laptops,75000,82305.32,0.2,65844.26,70434.28,137,209,0,0,1,1,1,9020663.26
2024-01-17,LAPTOP001,Laptop Pro,Laptops,75000,76478.97,0.2,61183.18,68010.85,232,320,0,0,1,2,1,14194496.68
2024-01-18,LAPTOP001,Laptop Pro,Laptops,75000,81692.09,0.0,81692.09,79753.56,102,218,0,0,1,3,1,8332592.72
2024-01-19,LAPTOP001,Laptop Pro,Laptops,75000,83264.12,0.0,83264.12,81250.89,99,119,0,0,1,4,1,8243147.83
2024-01-20,LAPTOP001,Laptop Pro,Laptops,75000,79443.11,0.2,63554.49,80404.22,123,317,0,1,1,5,1,7817201.82
2024-01-21,LAPTOP001,Laptop Pro,Laptops,75000,80686.12,0.0,80686.12,64758.15,108,209,0,1,1,6,1,8714101.43
2024-01-22,LAPTOP001,Laptop Pro,Laptops,75000,83366.48,0.0,83366.48,60877.42,81,128,0,0,1,0,1,6752684.83
2024-01-23,LAPTOP001,Laptop Pro,Laptops,75000,66649.57,0.2,53319.66,70053.57,137,258,0,0,1,1,1,7304793.09
2024-01-24,LAPTOP001,Laptop Pro,Laptops,75000,67367.1,0.0,67367.1,84539.01,161,97,0,0,1,2,1,10846102.72
2024-01-25,LAPTOP001,Laptop Pro,Laptops,75000,75168.02,0.0,75168.02,60191.58,89,368,0,0,1,3,1,6689954.14
2024-01-26,LAPTOP001,Laptop Pro,Laptops,75000,77630.86,0.0,77630.86,89435.59,148,220,1,0,1,4,1,11489366.64
2024-01-27,LAPTOP001,Laptop Pro,Laptops,75000,69595.58,0.05,66115.8,79020.17,191,284,0,1,1,5,1,12628118.1
2024-01-28,LAPTOP001,Laptop Pro,Laptops,75000,81296.52,0.0,81296.52,63209.42,101,183,0,1,1,6,1,8210948.66
2024-01-29,LAPTOP001,Laptop Pro,Laptops,75000,75928.5,0.2,60742.8,88889.76,174,217,0,0,1,0,1,10569246.92
2024-01-30,LAPTOP001,Laptop Pro,Laptops,75000,77983.99,0.2,62387.19,87960.84,191,271,0,0,1,1,1,11915954.07
